"STATION","DATE","REPORT_TYPE","SOURCE","AWND","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupElevationUnit","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","CDSD","CLDD","DSNW","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","HDSD","HTDD","HeavyFog","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySeaLevelPressure","HourlySkyConditions","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","REM","REPORT_TYPE","SOURCE","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","Sunrise","Sunset","TStorms","WindEquipmentChangeDate"
"72494523293","2017-01-01T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","34","40","0.00",,"+0.01","8","79","29.96","CLR:00","29.92","10.00","37","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09601/01/17 00:53:02 METAR KSJC 010853Z 12006KT 10SM CLR 04/01 A2997 RMK AO2 SLP147 T00440011 58002","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T01:51:00","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","36","41",,,,,"81",,"BKN:07 28","29.93","9.00","39","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08001/01/17 01:51:02 SPECI KSJC 010951Z 00000KT 9SM BKN028 05/02 A2998 RMK AO2 FIBI","FM-16","6",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","35","41","0.00",,,,"79","29.98","BKN:07 28","29.93","9.00","38","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09201/01/17 01:53:02 METAR KSJC 010953Z 00000KT 9SM BKN028 05/02 A2998 RMK AO2 SLP153 T00500017","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","36","42","0.00",,,,"79","29.98","BKN:07 25 OVC:08 30","29.94","9.00","39","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09901/01/17 02:53:02 METAR KSJC 011053Z 13005KT 9SM BKN025 OVC030 06/02 A2999 RMK AO2 SLP153 T00560022","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","36","43","0.00",,"-0.01","0","76","29.98","BKN:07 27 OVC:08 31","29.93","10.00","40","120",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11801/01/17 03:53:02 METAR KSJC 011153Z 12004KT 10SM BKN027 OVC031 06/02 A2998 RMK AO2 SLP153 T00610022 10067 20039 50005","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T04:11:00","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","37","43",,,,,"80",,"OVC:08 31","29.92","10.00","40","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET08601/01/17 04:11:02 SPECI KSJC 011211Z 12007KT 10SM OVC031 06/03 A2997 RMK AO2 T00610028","FM-16","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","37","43","0.00",,,,"80","29.94","OVC:08 31","29.89","10.00","40","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET09301/01/17 04:53:02 METAR KSJC 011253Z 12006KT 10SM OVC031 06/03 A2994 RMK AO2 SLP138 T00610028","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","36","44","0.00",,,,"73","29.95","FEW:02 17 BKN:07 32","29.91","10.00","40","140",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/01/17 05:53:02 METAR KSJC 011353Z 14006KT 10SM FEW017 BKN032 07/02 A2996 RMK AO2 SLP143 T00670022 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","37","44","0.00",,"+0.02","5","76","29.96","FEW:02 17 SCT:04 28 BKN:07 34","29.91","10.00","41","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11801/01/17 06:53:02 METAR KSJC 011453Z 13005KT 10SM FEW017 SCT028 BKN034 07/03 A2996 RMK AO2 SLP144 T00670028 55008 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","37","44","0.00",,,,"76","29.97","FEW:02 17 BKN:07 32 OVC:08 37","29.92","10.00","41","130",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/01/17 07:53:02 METAR KSJC 011553Z 13004KT 10SM FEW017 BKN032 OVC037 07/03 A2997 RMK AO2 SLP148 T00670028 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","37","46","0.00",,,,"71","29.96","FEW:02 21 BKN:07 30","29.92","10.00","42","140",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/01/17 08:53:02 METAR KSJC 011653Z 14004KT 10SM FEW021 BKN030 08/03 A2997 RMK AO2 SLP147 T00780028 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.98","38","48","0.00",,"-0.02","1","68","29.97","FEW:02 24 SCT:04 28 BKN:07 35","29.93","10.00","43","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13001/01/17 09:53:02 METAR KSJC 011753Z 00000KT 10SM FEW024 SCT028 BKN035 09/03 A2998 RMK AO2 SLP150 T00890033 10089 20056 51006 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","39","52","0.00",,,,"61","29.97","FEW:02 24 BKN:07 36","29.92","10.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/01/17 10:53:02 METAR KSJC 011853Z 00000KT 10SM FEW024 BKN036 11/04 A2997 RMK AO2 SLP149 T01110039 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","36","53","0.00",,,,"52","29.97","FEW:02 25 BKN:07 40","29.92","10.00","45","250",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10501/01/17 11:53:02 METAR KSJC 011953Z 25007KT 10SM FEW025 BKN040 12/02 A2997 RMK AO2 SLP149 T01170022 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","36","55","0.00",,"+0.04","8","49","29.94","FEW:02 26 SCT:04 40","29.89","10.00","46","300",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11101/01/17 12:53:02 METAR KSJC 012053Z 30006KT 10SM FEW026 SCT040 13/02 A2994 RMK AO2 SLP138 T01280022 58013 (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","37","55","0.00",,,,"51","29.92","FEW:02 30 BKN:07 40 BKN:07 50","29.88","10.00","47","VRB",,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/01/17 13:53:02 METAR KSJC 012153Z 25010KT 10SM FEW030 BKN040 BKN050 13/03 A2993 RMK AO2 SLP133 T01280028 (JK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.92","35","54","0.00",,,,"49","29.92","FEW:02 30 SCT:04 40 BKN:07 50","29.87","10.00","45","250",,"13",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11201/01/17 14:53:02 METAR KSJC 012253Z 25011KT 10SM FEW030 SCT040 BKN050 12/02 A2992 RMK AO2 SLP132 T01220017 (JK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T15:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.93","34","54","0.00",,"+0.01","5","47","29.93","FEW:02 30 SCT:04 45 BKN:07 100","29.88","10.00","45","300",,"15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13001/01/17 15:53:02 METAR KSJC 012353Z 30013KT 10SM FEW030 SCT045 BKN100 12/01 A2993 RMK AO2 SLP134 T01220011 10133 20089 55003 (JK)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T16:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","33","50","T",,,,"52","29.94","FEW:02 30 SCT:04 45 SCT:04 100","29.89","10.00","43","280",,"16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/01/17 16:53:01 METAR KSJC 020053Z 28014KT 10SM FEW030 SCT045 SCT100 10/01 A2994 RMK AO2 SLP138 T01000006","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T17:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.94","34","48","0.00",,,,"58","29.94","FEW:02 30 SCT:04 45 BKN:07 100","29.89","10.00","42","250",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/01/17 17:53:01 METAR KSJC 020153Z 25006KT 10SM FEW030 SCT045 BKN100 09/01 A2994 RMK AO2 SLP138 T00890011","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T18:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.96","34","48","0.00",,"-0.03","3","58","29.96","FEW:02 25 SCT:04 60 BKN:07 100","29.91","10.00","42","240",,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11501/01/17 18:53:02 METAR KSJC 020253Z 24004KT 10SM FEW025 SCT060 BKN100 09/01 A2996 RMK AO2 SLP144 T00890011 53010 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T19:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.97","34","46","0.00",,,,"63","29.97","FEW:02 25 SCT:04 60 BKN:07 100","29.92","10.00","41","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/01/17 19:53:02 METAR KSJC 020353Z 00000KT 10SM FEW025 SCT060 BKN100 08/01 A2997 RMK AO2 SLP149 T00780011 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T20:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","35","48","T",,,,"61","30.00","FEW:02 20 BKN:07 35 OVC:08 50","29.95","10.00","42","VRB",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10901/01/17 20:53:02 METAR KSJC 020453Z VRB03KT 10SM FEW020 BKN035 OVC050 09/02 A3000 RMK AO2 SLP159 T00890017 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T21:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","38","47","T",,"-0.05","1","71","30.01","BKN:07 40 OVC:08 55","29.96","10.00","43","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET14301/01/17 21:53:02 METAR KSJC 020553Z 13005KT 10SM BKN040 OVC055 08/03 A3001 RMK AO2 RAB0455E36 SLP161 P0000 60000 T00830033 10117 20072 51016 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T22:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","39","46","T",,,,"77","30.01","FEW:02 22 BKN:07 38 OVC:08 55","29.96","10.00","43","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12401/01/17 22:53:02 METAR KSJC 020653Z 11007KT 10SM FEW022 BKN038 OVC055 08/04 A3001 RMK AO2 RAB34E45 SLP161 P0000 T00780039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T23:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29.99","39","45","0.00",,,,"80","29.99","FEW:02 20 BKN:07 41 OVC:08 60","29.94","10.00","42","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11901/01/17 23:53:02 METAR KSJC 020753Z 12005KT 10SM FEW020 BKN041 OVC060 07/04 A2999 RMK AO2 SLP156 T00720039 401330039 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-01T23:59:00","SOD  ","6",,,,,,,,,,,,,,,"36","48","66","29.96","29.91","42","6.3","0","-2.7","17","56","39","260","24","T",,,"270","21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"SOD73924 HR PRECIPITATION (IN):    T SNOW DEPTH (IN):0     24 HR SNOWFALL (IN):0.0  24 HR MAX TEMP (F): 5624 HR MIN TEMP (F): 39AVERAGE STATION PRESSURE:29.915 MINIMUM SEA LEVEL PRESSURE:29.92 TIME OF OCCURRENCE:1511 PEAK WIND SPEED (MPH): 24 PEAK WIND DIR (DEG):260 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 21FASTEST 2MIN DIR (DEG):270 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.3 24 HR AVG TEMP (F): 48DEPART FROM NORMAL: -1  HEATING DEGREE DAYS: 17 COOLING DEGREE DAYS:  0 LATEST DAY MAX TEMP (0700-1900 LST):56  LATEST NIGHT MIN TEMP(1900-0800 LST):39 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    0.00 0.00 0.00 T    T    T    0.00","SOD  ","6",,,,,,,,,,,,,,,,,,,,,,,,,"0722","1701",,"2007-03-08"
"72494523293","2017-01-02T00:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.00","39","45","T","-RA:02 |RA |","+0.01","5","80","30.00","FEW:02 33 OVC:08 44","29.95","10.00","42","120",,"7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13001/02/17 00:53:02 METAR KSJC 020853Z 12006KT 10SM -RA FEW033 OVC044 07/04 A3000 RMK AO2 RAB44 SLP159 P0000 60000 T00720039 55002 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T01:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","38","45","T",,,,"77","30.00","BKN:07 43 OVC:08 65","29.96","10.00","42","120",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/02/17 01:53:02 METAR KSJC 020953Z 12007KT 10SM BKN043 OVC065 07/03 A3001 RMK AO2 RAE00 SLP160 P0000 T00720033 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T02:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","37","45","T","-RA:02 |RA |",,,"74","30.01","OVC:08 32","29.97","10.00","41","110",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11101/02/17 02:53:02 METAR KSJC 021053Z 11005KT 10SM -RA OVC032 07/03 A3002 RMK AO2 RAB26 SLP164 P0000 T00720028 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T03:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","39","44","0.01","-RA:02 |RA |","-0.01","0","83","30.01","OVC:08 39","29.96","8.00","42","120",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13401/02/17 03:53:02 METAR KSJC 021153Z 12005KT 8SM -RA OVC039 07/04 A3001 RMK AO2 SLP163 P0001 60001 70001 T00670039 10083 20067 50004 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T04:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","40","44","0.01",,,,"85","30.00","SCT:04 30 OVC:08 35","29.96","10.00","42","070",,"3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/02/17 04:53:02 METAR KSJC 021253Z 07003KT 10SM SCT030 OVC035 07/04 A3001 RMK AO2 RAE20 SLP160 P0001 T00670044 $","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T05:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","40","44","T",,,,"85","30.00","FEW:02 42 OVC:08 55","29.96","10.00","42","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET10701/02/17 05:53:02 METAR KSJC 021353Z 13005KT 10SM FEW042 OVC055 07/04 A3001 RMK AO2 SLP160 T00670044 $ (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T06:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.01","39","44","T",,"+0.01","5","83","30.01","BKN:07 39 OVC:08 48","29.96","10.00","42","120",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13601/02/17 06:53:02 METAR KSJC 021453Z 12008KT 10SM BKN039 OVC048 07/04 A3001 RMK AO2 RAB1356E09 SLP161 P0000 60001 T00670039 55002 $ (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T07:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.02","39","45","0.00",,,,"80","30.01","FEW:02 13 BKN:07 33 OVC:08 100","29.97","10.00","42","120",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/02/17 07:53:02 METAR KSJC 021553Z 12008KT 10SM FEW013 BKN033 OVC100 07/04 A3002 RMK AO2 SLP164 T00720039 $ (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T08:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","40","46","0.00",,,,"79","30.02","FEW:02 14 BKN:07 35 OVC:08 100","29.98","10.00","43","120",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/02/17 08:53:02 METAR KSJC 021653Z 12009KT 10SM FEW014 BKN035 OVC100 08/04 A3003 RMK AO2 SLP167 T00780044 $ (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T09:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","40","47","0.00",,"-0.04","3","77","30.04","FEW:02 14 BKN:07 35 OVC:08 50","30.00","10.00","44","120",,"9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13801/02/17 09:53:02 METAR KSJC 021753Z 12008KT 10SM FEW014 BKN035 OVC050 08/04 A3005 RMK AO2 SLP174 60001 T00830044 10083 20061 53013 $ (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T10:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","41","48","T","-RA:02 |RA |",,,"77","30.05","FEW:02 12 BKN:07 35 OVC:08 50","30.00","10.00","45","100",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13001/02/17 10:53:02 METAR KSJC 021853Z 10007KT 10SM -RA FEW012 BKN035 OVC050 09/05 A3005 RMK AO2 RAB07 SLP175 P0000 T00890050 $ (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T11:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.05","40","47","0.03","-RA:02 |RA |",,,"77","30.05","FEW:02 12 BKN:07 30 OVC:08 50","30.00","7.00","44","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12301/02/17 11:53:02 METAR KSJC 021953Z 00000KT 7SM -RA FEW012 BKN030 OVC050 08/04 A3005 RMK AO2 SLP175 P0003 T00830044 $ (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T12:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","42","49","0.02",,"+0.01","8","77","30.03","FEW:02 12 BKN:07 30 OVC:08 50","29.99","7.00","46","000",,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET13701/02/17 12:53:02 METAR KSJC 022053Z 00000KT 7SM FEW012 BKN030 OVC050 09/06 A3004 RMK AO2 RAE28 SLP170 P0002 60005 T00940056 58004 $ (TC)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T13:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.04","43","50","0.00",,,,"77","30.03","FEW:02 13 BKN:07 38 OVC:08 120","29.99","10.00","47","130",,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET11401/02/17 13:53:02 METAR KSJC 022153Z 13005KT 10SM FEW013 BKN038 OVC120 10/06 A3004 RMK AO2 SLP170 T01000061 $ (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
"72494523293","2017-01-02T14:53:00","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30.03","43","50","T",,,,"77","30.03","FEW:02 12 BKN:07 38 BKN:07 90","29.98","10.00","47","110",,"8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"MET12901/02/17 14:53:02 METAR KSJC 022253Z 11007KT 10SM FEW012 BKN038 BKN090 10/06 A3003 RMK AO2 RAB33E46 SLP170 P0000 T01000061 $ (DR)","FM-15","7",,,,,,,,,,,,,,,,,,,,,,,,,,,,"2007-03-08"
